objectID;title;field_categorie_de_societe;field_lien;field_le_slogan;twitter;facebook
563;Mynewstartup;;https://www.mynewstartup.com;La plateforme de crowdfunding pour les entrepreneurs;https://twitter.com/MyNewStartupcom;https://www.facebook.com/MyNewStartup
4871;myQuintus;Startups;http://www.myquintus.com;Pied de lit lumineux et designer de pieds de meubles;;https://www.facebook.com/myquintus
625;MyReach;;http://www.myreach.fr/;Application mobile dédiée aux services et à l'entraide entre particuliers;;
2461;MyTeleworker;Startups;http://www.myteleworker.com;Se rencontrer sans se déplacer;https://twitter.com/myteleworker;
1089;MyTwist;Startups;http://www.mytwist.fr;Petites annonces de mode d'occasion pour piocher dans le dressing de ses voisines;;
1036;Publicite moi ;Startups;http://www.publicitemoi.com;Publicite moi rémunère les internautes pour visionner des publicités ciblées. ;;
854;Réassurez-moi;Startups;http://reassurez-moi.fr/;Divisez par deux l'assurance des crédits immobiliers;;
119;Réassurez-moi;;http://reassurez-moi.fr/;Divisez par 2 votre assurance de prêt immobilier;;
6407;Recrute Minute;Startups;http://www.recruteminute.fr;Met à disposition sa plateforme de mise en relation ainsi que son équipe RH afin de trouver du personnel de salle ou de cuisine.;;
3078;Sprintbok;Startups;http://www.sprintbok.com;Tapis de course non-motorisé;;
3738;SOSav;Startups;https://www.sosav.fr/;LA solution de réparation smartphones et tablettes accessibles à tous à travers nos tutos de réparation illustrés et commentés ainsi qu'un large choix de pièces détachées sur notre boutique en ligne.;https://twitter.com/sosav_fr;https://www.facebook.com/pages/Sosav/129469917233935
1563;Nomalys;Startups;http://www.nomalys.com;Application mobile pour accéder à toutes vos solutions métiers (CRM, ERP, etc.) sur le terrain !;https://twitter.com/Nomalys;https://www.facebook.com/Nomalys/?fref=ts
916;Shuff;Startups;http://shuff-app.com/;Une messagerie intéractive en temps réel;https://twitter.com/shuffapp;
6429;PEOPLE;Startups;http://www.peoplewbs.com/;Créer, personnaliser, contrôler et analyser votre propre réseau social;;
1204;SMOOVE;Startups;http://www.smoove.fr;Spécialiste du Vélo en Libre-Service !;;
6422;STAYHOME;Startups;http://www.stayhome.fr;L'investissement participatif éthique qui vient en aide aux propriétaires immoblier en difficulté financière;https://twitter.com/stayhome_fr;https://www.facebook.com/stayhome.fr
1286;STRATOZ;Startups;/en%20cours;Transformation de plantes pollués par des métaux en éco-catalyseurs chimiques ;;
3111;Tracktor;Startups;http://tracktor.fr/;Tracktor est une plateforme web qui permet aux entreprises de travaux de se louer entre elles leurs engins de chantier inoccupés dans une offre clé en main.;https://twitter.com/tracktorfr;https://www.facebook.com/tracktor.fr
426;Wezr;Startups;http://www.wezr.co/;Le 1er capteur météo connecté qui corrige les prévisions météo en continu. Idéal pour toutes les activités outdoor !;https://twitter.com/@Wezr_/;https://www.facebook.com/Wezr.co/
3204;WIZWEDGE SARL;SME;http://www.wizwedge.fr;La chaussure de sport réinventée…;https://twitter.com/wizwedge;https://www.facebook.com/wizwedge
4832;Zebestof;Media;http://www.zebestof.com;Programmatic platform fueled with relevant and accurate data pools and available on full service and Saas;https://twitter.com/Zebestof;https://www.facebook.com/zebestof.RTB
3673;Zerosix;Startups;http://zerosix.com;Zerosix met à disposition des commerçants des services de fidélisation innovants. ;https://twitter.com/zerosix_fr;https://www.facebook.com/ZerosixMontpellier
5652;PIXXIM;;http://pixxim.fr;Réalisation d'animations 3D et de Maquettes Virtuelles Interactives : acteur de la révolution de la Maquette Numérique et du BIM,;https://twitter.com/PIXXIM_jt;https://www.facebook.com/pages/Pixxim/285648461537051
2530;Sociallymap;Startups;http://www.sociallymap.com/;Un outil d'automatisation des publications sur les réseaux sociaux à mis chemin entre Yahoo Pipes, IFTTT et Buffer;https://twitter.com/share;
5685;Spicetronic;Startups;http://www.spicetronic.com;Développement de systèmes électroniques pour les startups et industriels;;
1375;Nanomakers;Startups;http://www.nanomakers.fr;Nanomakers conçoit et fabrique des nano poudres de composites de silicium pour le doublement de la capcité de stockage des batteries Li-ion et le renforcement des matériaux ;;
208;Nelis;;http://www.mynelis.com/fr/;Nelis CRM, organisez vos données et discussions autour de vos Clients et Contacts;;
210;Netatmo Thermostat;;https://www.netatmo.com/fr-FR/produit/thermostat;Contrôlez votre chauffage à distance avec votre smartphone;https://twitter.com/netatmo;https://www.facebook.com/Netatmo
1465;NetExplorer;Startups;https://www.netexplorer.fr/;Solution professionnelle, sécurisée et française de stockage de données en ligne et de partage de fichiers collaboratif.;;
5941;Netty.fr;Startups;https://www.netty.fr/;Netty regroupe un logiciel de transaction immobilière et un site internet immobilier optimisé pour le référencement naturel. ;;https://www.facebook.com/netty.fr
121;NewWind;;http://www.arbre-a-vent.fr/Arbre-vent_31.html;Un système éolien 2.0 de production d’électricité en forme d’arbre dont les feuilles agissent comme autant de mini éoliennes.;;
5335;NIGHT4US;Startups;http://night4us.fr;La rencontre du streaming et de la billetterie;https://twitter.com/night4us;https://www.facebook.com/Night4Us-1672545889630956/?fref=ts
1433;Nirby;Startups;http://www.nirbyapp.com;Découvrez les évènements et opportunités autour de vous !;;
2393;NomiOne;Startups;https://www.nomione.fr/;Solution de prospection commerciale à destination des Start Up et TPE;;
3337;Nuadis;Startups;http://www.nuadis.com;Le premier site de ventes privées dédié aux startups;https://twitter.com/nuadis;https://www.facebook.com/nuadisweb/
3145;SurfME;Startups;http://www.surf-me.com;Le réseau social surf;https://twitter.com/SurfmeOff;https://www.facebook.com/SurfmeOff/
2481;Objeko;Media;http://www.objeko.com/;Plateforme de tests et de comparatifs consacrée aux objets connectés.;;
3029;PARKLY;Startups;http://www.parkly.fr;Partage de parking entre particuliers;;
1916;Placemeter;Startups;http://www.placemeter.com;Placemeter quantifie l'activite dans le monde physique a l'aide de capteurs videos.;https://twitter.com/placemeter;https://www.facebook.com/Placemeter
2392;Qivivo;Startups;http://www.qivivo.com;Fournisseur d'économie d'énergie;https://twitter.com/qivivo;https://www.facebook.com/Qivivo
247;Startupers;;http://startupers.co/;La communauté Slack des entrepreneurs français;;
1523;Talentroc Solutions;Startups;http://www.talentroc-solutions.com/;La plateforme collaborative de partage de savoirs !;;
3419;TRAININGLOADPRO;Startups;http://www.trainingloadpro.com/;S'entraîner plus pour être plus performant et moins blessé;;https://www.facebook.com/stephane.morin.75033
3958;Uprigs;Startups;http://www.uprigs.com;Plateforme d'emploi sans CV ni lettre de motiv' pour les emplois sans diplômes.;https://twitter.com/UprigsJob;https://www.facebook.com/uprigs/
469;Organilog;;http://fr.organilog.com;Dématérialisation des fiches d'interventions pour les professionnels en situation de mobilité;https://twitter.com/organilog;https://www.facebook.com/organilog
705;Oulah !;;http://www.oulah.fr/;Méfiez vous des produits défectueux!;https://twitter.com/OulahApp;https://www.facebook.com/oulahapplication
1345;PRS Plastrepairshop;Startups;http://plastrepairshop.eu;réparation des matières plastiques;;
1613;PeePolls;Startups;https://peepolls.com;Nouveau réseau social qui permet de noter les personnes de notre entourage;;
1416;Pukin;Startups;http://www.pukin.io;Une nouvelle façon de vivre Freeletics;;
1169;S'Tile;Startups;http://www.silicontile.com/;Un nouveau concept de cellule solaire;;
1733;Simplelo;Startups;http://simplelo.com;Un nouveau site de proximité pour les échanges locaux;https://twitter.com/H_Simplelo;http://www.facebook.com/Simple.Hello
326;Welkeys;;http://www.welkeys.com;Confiez-nous vos clés, partez l'esprit léger.;https://twitter.com/welkeys_fr;https://www.facebook.com/welkeys
216;Woozgo;;http://www.woozgo.fr/;Une nouvelle façon de faire des rencontres avec des milliers de célibataires;https://twitter.com/Woozgo;https://www.facebook.com/Woozgo
3848;Rifft;Startups;http://www.rifft.fr/;Créatrice de nouvelles technologies;https://twitter.com/Rifft_Cognitics;https://www.facebook.com/Rifft.cognitics
1446;WooChat;Startups;http://bit.ly/WooChat;Chattez avec de nouvelles personnes autour de vous.;;
4855;Primo Tempo;Startups;http://www.primotempo.fr/;Une solution d’assistance numérique à l'apprentissage de la musique;;
734;Tradee;Startups;http://www.tradee.com;Tradee, c'est la nouvelle façon d'acheter, de vendre et d'échanger de beaux objets.;https://twitter.com/WeAreTradee;https://www.facebook.com/tradeeapp
197;Onecub ;;https://www.onecub.com/;Onecub organise vos emails  et nettoie vos boîtes aux lettres, durablement :);https://twitter.com/Onecub;https://www.facebook.com/Onecub
386;onoff;;https://www.onoff.fr/;App permettant d'avoir plusieurs numéros de téléphone sur un seul mobile.;;
1722;Sciforma;SME;http://www.sciforma.com/; We provide organizations with the necessary tools to align their projects to management strategy and improve project success rates overall.;https://twitter.com/sciforma;https://www.facebook.com/sciforma
3660;Standardenligne.fr;Startups;http://www.standardenligne.fr;Votre standard virtuel téléphonique avec numéro virtuel en ligne en moins de 24h;;https://www.facebook.com/standardenligne/
571;TechOnMap;;http://techonmap.fr/;La carte des acteurs du numérique en Île-de-France;;
941;Yadlo;Startups;http://www.yadlo.com/;Organisez et partagez vos sorties nautiques;https://twitter.com/yadlocom;https://www.facebook.com/yadlocom
392;Padam;;http://padambus.com/;Padam vous ramène chez vous la nuit en minibus partagés !;https://twitter.com/padambus;https://www.facebook.com/padambus
204;UrWay;;http://www.urway.fr/;UrWay met en contact les personnes n'étant pas en état de conduire avec un capitaine de soirée;;
1748;Speaken;Startups;http://speaken.com;Apprendre une langue en parlant avec des natifs partout dans le monde depuis votre mobile;;
972;Savane Vision;Startups;http://www.rhinov.fr/;Développement d’applications et de services liés aux nouvelles technologies 3D destinés au marché de la valorisation immobilière;https://twitter.com/rhinov_;https://www.facebook.com/rhinov.fr/
181;Portrait 2.0 ;;http://portrait2point0.com;Améliorez votre identité sur Internet avec un portrait photo numérique qui vous ressemble, référencé sur les moteurs de recherche. ;http://twitter.com/Portrait2point0;
1542;Openergy;Startups;http://www.openergy.fr;La solution de validation des performances énergétiques après travaux pour les bâtiments neufs ou rénovés;;
533;Studizen;;https://studizen.co;Première plateforme française qui propose aux étudiants de partager simplement leurs propres notes de cours.;;
4039;TRF Retail;SME;http://www.trfretail.com;TRF RETAIL est un éditeur SaaS dédié aux métiers de la distribution. Notre plateforme innovante d'aide à la décision avec recommandations automatisées pour optimiser la performance commerciale des points de ventes. Présent dans plus de 13 pays. ;https://twitter.com/TRFRETAIL/;https://www.facebook.com/TRF-Retail-226445844037276/
4079;Ubiflow;SME;http://www.ubiflow.net;Plateforme de diffusion d'annonces point de vente et produits sur le Net, les mobiles et les objets connectés;https://twitter.com/#!/Ubiflow;https://www.facebook.com/ubiflow.net
669;OuiKnow;;http://www.ouiknow.com;Plateforme collaborative de cours entre particuliers, en direct, par visioconférence. Avec OuiKnow, le savoir n'a plus de limites ni de frontières!;https://twitter.com/OuiKnow;https://www.facebook.com/ouiknowmhn
384;Ubudu;;http://www.ubudu.com/;"Spécialisée dans les Beacons, Ubudu est à l'origine de la première solution de \""mesh networking\"" permettant d'interagir avec les smartphones ne disposant pas de connexion Internet.";https://twitter.com/ubudu;
6059;PURES PARTAGE;Startups;http://www.pures-partage.com;Pures Partage - 1ère plateforme de Crowdsourcing permet la mutualisation des compétences et des ressources  financières à l'échelle nationale & internationale ;;
1707;Talend;Startups;https://www.talend.com/;it’s our mission to connect the data-driven enterprise, so our customers can operate in real-time with new insight about their customers, markets and business;http://twitter.com/talend  ;http://www.facebook.com/talend
5314;Ventekilos;Startups;http://www.ventekilos.com;Ventekilos est une plateforme d'échange dont l'objectif est de permettre aux passagers d'un vol aérien de proposer de la franchise bagage non utilisée du meme  vol .;;
4948;PUISARD;Startups;http://www.puisard.com;PUISARD propose de dimensionner les infiltrations des eaux pluviales après dépollution par forages semi-profonds dans les environnements très urbanisés. Le principal objectif est de réinstaurer le cycle naturel de l'eau en ville.;;
3813;Obara;Startups;http://www.jmaplus.net/site_ci/;plateforme de compétences à la demande qui met en relation artisans du batiment et des services et clients;;
1621;Obconnect ;Startups;http://www.obconnect.com;marketplace objets connectés ;;
1620;Obconnect ;Startups;http://www.obconnect.com;Marketplace spécialisée Objets Connectés;;
739;OfficeRiders;;https://www.officeriders.com/;Louer vos espaces inoccupés pour travailler. Louez vos espaces vides à des pros, allez travailler chez des particuliers ou même travaillez avec eux !;;
